source,class
ttmmtm.mv+pwgvzt.g_t_flipped.npy,0.0
tpzsgb.sq+gzzqgg.m_zmm.npy,5.0
tbbgps.zz+gbgppg.b_t_flipped.npy,0.0
tbmtgq.mp+gbpgpv.v_z_flipped.npy,1.0
tbmwgt.qw+pvbvtt.v_zmm.npy,5.0
tpbwbs.ps+gwtzzq.z_zmm.npy,5.0
ttgggq.tt+pvmwmm.v_t_rotated.npy,1.0
tbzggm.ts+pwtzbv.s_t_rotated.npy,0.0
tzpmtv.bw+pvmtzz.p_zmm.npy,1.0
tbmqms.st+gzzpbs.g_z_translated.npy,1.0
tbbmtm.wv+gpbbtz.v_t_flipped.npy,2.0
tzpttz.mq+pqgggs.w_t_translated.npy,1.0
tmgwzq.mp+gztmgw.t_t_flipped.npy,0.0
tbbvgv.ss+gzbqtq.m_zmm.npy,0.0
tmgvtm.vp+pszwpw.p_z_rotated.npy,1.0
tbpbzg.wt+gbmzzw.p_t_rotated.npy,0.0
tbbzmq.gq+gzmgtt.g_t_flipped.npy,0.0
tzpzpz.gp+ggmvpw.b_t_flipped.npy,0.0
tttwpw.vb+pqbsmz.w_zmm.npy,0.0
tpgsms.sq+gwzbbs.b_t_flipped.npy,1.0
tzbqmz.bb+gbmwts.p_zmm.npy,5.0
tgtsbq.ms+gbtqmb.m_z_flipped.npy,1.0
tbmpgt.pw+pspwtg.q_z_translated.npy,1.0
ttzbzt.pb+pvbpzt.v_t_rotated.npy,0.0
tbzqmq.mz+pvmtmq.z_z_translated.npy,1.0
tppwpw.zp+pvbvbv.b_zmm.npy,5.0
tpggbp.pm+pvbtgg.q_t_translated.npy,0.0
tbtgmv.pt+gwtwps.w_zmm.npy,1.0
tzbgpv.sg+gmgmbv.s_zmm.npy,1.0
tbgqzm.ws+pqzwpq.w_t_rotated.npy,0.0
tppsgm.wp+pwbgpq.m_zmm.npy,1.0
ttppzp.wb+gbgbzs.g_t_rotated.npy,0.0
tpgsms.sq+gwzbbs.b_zmm.npy,1.0
tmgwmz.tp+gpgmzm.s_zmm.npy,1.0
ttbpgp.wb+pqbvgp.t_zmm.npy,1.0
tzmbpw.mg+gpbgmb.z_t_flipped.npy,1.0
tbzzgs.gb+ggtqbp.t_zmm.npy,0.0
ttgwbg.mw+gzbgmz.b_t_translated.npy,1.0
tgmtpq.tz+gztmpg.z_zmm.npy,3.0
tzbwmm.qg+gptbmq.q_t_translated.npy,0.0
ttgtzw.mg+gpgmmp.t_t_translated.npy,1.0
tttzgm.pv+pwtmtg.g_zmm.npy,0.0
tbpsmv.zs+gmzzzt.z_zmm.npy,5.0
tppzgv.vv+gtzpzs.b_zmm.npy,0.0
tptqbq.sp+pwgsbw.w_z_translated.npy,1.0
tppppq.bb+gwmggp.v_t_flipped.npy,0.0
tzbqtg.pz+gbtptg.w_z_translated.npy,2.0
tzzpps.gg+pwmttq.p_t_translated.npy,0.0
tttvpb.vv+gztwzm.z_t_translated.npy,2.0
tpzvzs.zt+pwgvtb.v_t_rotated.npy,0.0
tzpbpt.gq+gzmmbv.v_zmm.npy,5.0
tpgbmq.bb+gmbzgt.t_z_translated.npy,1.0
tzpzgs.sq+ggtszq.p_zmm.npy,5.0
tzbbgv.bb+pqmqtb.g_z_flipped.npy,2.0
tpgmgm.wg+gwzzgt.m_t_translated.npy,1.0
ttmbgb.vs+gzbmbp.p_t_translated.npy,0.0
tbgzgz.bg+pwzgtw.p_z_flipped.npy,2.0
tpzzgb.ms+pwpvpz.g_t_flipped.npy,1.0
tbpwgg.vg+gmggmg.b_z_flipped.npy,1.0
ttpmbz.gm+psgpmg.m_zmm.npy,0.0
tbzzmz.tv+gzbtpq.w_t_rotated.npy,0.0
tbbwgg.qt+gzmztt.s_t_rotated.npy,2.0
tpgtps.zv+pvptzb.g_t_translated.npy,1.0
tzmmgp.qp+gtzgzt.s_t_rotated.npy,0.0
tzpvpp.mq+pvzsgp.g_t_flipped.npy,1.0
tpggbp.pm+pvbtgg.q_zmm.npy,0.0
tbzqgv.vw+gmmvmm.t_t_rotated.npy,2.0
tztpbs.bz+gmbmms.v_zmm.npy,5.0
ttmzgt.wt+gbtbms.t_zmm.npy,2.0
tgtzbv.bp+gmtspz.z_z_rotated.npy,2.0
tpbbbq.gq+ggzzgm.b_z_rotated.npy,1.0
tpbgtz.gb+pqgqtp.b_t_flipped.npy,0.0
tmgszv.bp+pspqzp.m_zmm.npy,1.0
tttbtp.vp+gmgtps.m_zmm.npy,5.0
tptspm.qq+pwgzzp.q_zmm.npy,4.0
tpbvmb.vq+pqmspw.g_t_rotated.npy,1.0
tttbtw.gw+pvmwzg.m_zmm.npy,1.0
tpzpbq.qq+pvmppq.s_zmm.npy,1.0
tbtggs.sq+gptgmw.b_z_translated.npy,2.0
ttzstv.bb+gwmpbm.g_t_translated.npy,0.0
tbzbmm.bz+pvtpzg.s_t_rotated.npy,0.0
tgmbmw.tq+gmzggv.m_zmm.npy,5.0
tbmmmm.ts+gzbqgz.t_z_translated.npy,1.0
tbppgs.mt+gwmzmp.b_t_rotated.npy,1.0
tmpvpb.ts+pwpvbb.w_t_rotated.npy,0.0
tbmwbv.sp+gptppv.v_t_rotated.npy,2.0
tztvtp.wq+gmpgtg.s_t_translated.npy,2.0
tpmqbv.mt+gbpmpg.v_zmm.npy,2.0
tzzmpm.ww+pvpsmg.b_z_translated.npy,1.0
tbtgzv.wt+gzgpbm.q_z_rotated.npy,1.0
tpmtzp.vm+pqmspt.w_t_translated.npy,0.0
ttpmbs.mw+pvppms.b_t_rotated.npy,0.0
ttmgtz.wq+pszwgt.t_t_translated.npy,0.0
tpgwpb.qq+ggpqmv.b_t_flipped.npy,0.0
tbgqmm.zz+pwmtgp.p_z_rotated.npy,2.0
tzzvgm.sm+gztqbb.z_zmm.npy,0.0
ttpmpt.sv+ggtgzs.b_zmm.npy,5.0
tpmwmp.zt+gppspw.z_zmm.npy,5.0
tbmqbt.pz+pqztmp.p_t_flipped.npy,0.0
tbtvzm.zs+gtgpbs.m_t_rotated.npy,1.0
tmgtpw.sg+gggqpg.b_t_rotated.npy,0.0
tmgmbm.sv+gbmqzq.v_t_flipped.npy,0.0
tzgsbv.vm+gbbpzq.s_t_flipped.npy,1.0
ttzbtb.wt+gwttmq.b_t_rotated.npy,2.0
tpttgz.zs+ggmqpw.s_zmm.npy,2.0
tzzstm.qw+pwpvpw.q_t_translated.npy,2.0
tzbtpt.wq+gbbvtg.t_t_flipped.npy,0.0
tgtttp.tw+psbqpt.w_t_translated.npy,1.0
tbbzmb.wz+gzgsbg.m_z_translated.npy,1.0
tpggzg.zv+gtgvbv.q_z_rotated.npy,2.0
ttbpgp.wb+pqbvgp.t_z_translated.npy,1.0
tzttzq.mb+gmgzgm.g_t_rotated.npy,2.0
tzmmtp.qq+gzbsbs.p_t_translated.npy,0.0
tttqzp.qp+pwpszv.t_z_translated.npy,1.0
tbpstt.bw+pqmmtq.p_z_translated.npy,1.0
tztqzp.mm+gmgpmz.q_t_rotated.npy,1.0
ttmtzw.tg+pvgmbm.m_z_translated.npy,1.0
tmgtzg.sb+pspbgs.s_zmm.npy,0.0
tztzgw.sv+pqzwbb.w_t_translated.npy,1.0
tppbtg.mz+psmvpm.t_t_rotated.npy,1.0
tmgqzw.qv+pvpztw.t_z_translated.npy,1.0
tzzvpq.qs+pqgwgp.p_z_translated.npy,1.0
tzbpgq.vz+gbtvgt.m_t_translated.npy,2.0
ttttpz.vw+pvbmbv.t_zmm.npy,5.0
tzpmzq.pt+pvggpt.s_t_flipped.npy,0.0
ttgggq.tt+pvmwmm.v_t_translated.npy,1.0
tbmgzv.qb+gwtqtv.q_zmm.npy,1.0
tzmmzs.gg+pvpqgt.t_t_translated.npy,0.0
tppggt.sg+pqzbgv.z_t_translated.npy,0.0
tpzqzb.gw+pvbbgs.w_t_rotated.npy,0.0
ttzwts.zs+gmmgtv.t_t_flipped.npy,0.0
tzpwgm.wt+gbmbpp.q_z_flipped.npy,1.0
tbgzmb.pt+gzmstq.w_zmm.npy,5.0
tzgwzp.wb+ggzvzb.s_t_flipped.npy,2.0
tbgpzz.bm+gpgtgg.b_zmm.npy,2.0
tzpmmt.bp+pstspb.w_t_translated.npy,0.0
tpbgzv.zq+pqmwbm.w_t_rotated.npy,1.0
tppmzt.vv+gpbtbb.w_t_rotated.npy,1.0
tpbwbp.tg+gzgwpw.m_zmm.npy,2.0
tpbtzb.zw+gtzqtg.s_z_translated.npy,2.0
tttpbm.mv+ggpwtz.q_z_flipped.npy,2.0
tbtvzw.sw+gbzbpw.b_t_translated.npy,0.0
ttpqtz.vq+psgbpg.g_z_translated.npy,1.0
ttgspt.vw+pvgbgg.v_t_flipped.npy,1.0
ttmstv.pw+pspgpq.v_t_flipped.npy,0.0
tbtvgv.wm+pvpqgq.z_t_flipped.npy,1.0
tzmwgb.zb+psbvtg.v_t_rotated.npy,0.0
ttgqgs.gv+pvzmzg.t_zmm.npy,1.0
tppbmb.vm+pvgvmq.m_t_translated.npy,0.0
tzmpmg.pz+gtzgzs.m_z_flipped.npy,1.0
tzmpzg.vb+pwgpgz.b_t_rotated.npy,2.0
tzggzg.wz+gbmmts.b_t_translated.npy,2.0
tpmgbg.wg+pqbpmt.v_t_rotated.npy,0.0
tbtwtz.qw+gbpwzz.p_z_flipped.npy,2.0
tttmgz.tv+gmpwbp.v_zmm.npy,5.0
tbmwpg.bz+pwbpmz.s_z_rotated.npy,1.0
tppwzt.pq+pvbmps.s_t_rotated.npy,0.0
tpppbw.tw+pszmgv.g_t_flipped.npy,2.0
tgmmtp.pz+gbbwzv.p_t_flipped.npy,2.0
ttgmmt.pq+gpbvtg.s_t_flipped.npy,1.0
tbgqzt.gw+pvtmmw.v_t_translated.npy,0.0
tzztgz.pg+gbpgzg.z_zmm.npy,4.0
tzmgzg.qw+gmptgb.v_z_translated.npy,1.0
ttmbtw.tm+gzmvbg.v_zmm.npy,5.0
tptwtq.zz+gpzgbt.b_z_translated.npy,2.0
tzzgzb.pq+gtpvgs.p_zmm.npy,0.0
tpgbpt.bs+ggbsmb.m_z_flipped.npy,2.0
tbzwtp.tq+pqbpbw.s_t_rotated.npy,2.0
tzmszm.qq+gwtbbm.q_zmm.npy,1.0
ttbqbv.gg+pqbzzw.z_t_flipped.npy,0.0
ttbwzb.mw+pvtstg.m_t_translated.npy,1.0
tpbbbq.vw+gbbbgw.b_z_rotated.npy,1.0
ttzpzq.ww+pwbgzm.b_t_rotated.npy,1.0
tbmgts.bp+gwzzmq.q_zmm.npy,5.0
ttbgtg.bg+gzbmgv.b_zmm.npy,5.0
tpbwbm.ws+gmgvmb.s_zmm.npy,0.0
tzztzv.qm+pvpqpp.t_z_translated.npy,2.0
ttzpmp.qt+psmvzb.v_zmm.npy,0.0
tbpwmv.sg+gbpqzw.p_t_rotated.npy,1.0
tbmwmg.wb+gggtzs.w_zmm.npy,2.0
tppbzt.gg+gpgsbv.b_t_rotated.npy,0.0
tttgpw.tm+pwpgzw.p_t_translated.npy,2.0
ttgpbb.ww+gpzqpp.t_z_flipped.npy,2.0
tbgzmq.mg+pvpbmw.t_z_flipped.npy,2.0
tpmwzq.mt+ggpmtg.s_z_translated.npy,2.0
ttbqgv.tm+gpmvzv.b_zmm.npy,1.0
ttbptw.vv+psbvzt.p_z_rotated.npy,1.0
tzmbzw.wp+gpgzmt.g_zmm.npy,5.0
tbzgpw.ts+gbztbs.w_z_rotated.npy,1.0
tbbgmz.vb+psmggw.b_t_rotated.npy,0.0
tpgmgq.wt+pvzwgw.t_t_translated.npy,1.0
tbmwgv.qp+pwbzpv.z_zmm.npy,3.0
tbgwgp.zw+gzmqbm.b_z_translated.npy,2.0
tbmwmg.wb+gggtzs.w_z_translated.npy,2.0
tbbqbz.vq+ggzqgz.m_t_flipped.npy,0.0
tmgzbs.qz+psmvbb.p_zmm.npy,5.0
ttmmmg.gt+gbmtts.t_z_rotated.npy,1.0
tbzggt.vs+gptppv.z_zmm.npy,5.0
tbzwgg.sm+gzzpzt.p_z_translated.npy,2.0
ttbqmm.pq+gzbvmb.t_zmm.npy,5.0
tbpwtm.zw+pvgwbt.z_z_rotated.npy,1.0
tpzqtv.zq+pvpzbw.z_zmm.npy,5.0
tmgwpq.zw+gtggzt.m_zmm.npy,5.0
tpbszz.mm+gzpvzq.m_zmm.npy,0.0
tpztzw.bg+pwpqmq.q_zmm.npy,0.0
tpmzzs.gb+gwbsbg.s_t_translated.npy,1.0
tbmqpp.st+pstbpm.t_t_flipped.npy,1.0
tzbwps.wp+psbszb.w_t_flipped.npy,1.0
tpmtzp.vm+pqmspt.w_zmm.npy,0.0
ttmtgm.zw+ggpzmb.p_zmm.npy,1.0
tpbzpg.mm+gtmzgm.w_zmm.npy,5.0
tzbvps.gm+gzmzgq.w_zmm.npy,1.0
ttptmp.qb+gppvgt.v_zmm.npy,2.0
ttzzgm.wg+pvmbgb.z_t_flipped.npy,1.0
tbbmgw.zg+gtbzmv.z_zmm.npy,5.0
tpmmbp.zp+gwmwzw.p_t_translated.npy,1.0
ttpvts.pq+gbmbbp.t_t_translated.npy,0.0
ttptzt.vq+gbzwtp.s_t_rotated.npy,1.0
tbbqmg.ww+pvtzmw.g_t_rotated.npy,0.0
tpmsmw.tq+gwmmzs.t_t_translated.npy,2.0
tbtqgv.wt+gpgptt.g_t_translated.npy,0.0
ttmqmq.zm+gbmmtq.p_zmm.npy,2.0
tpbwzp.wz+psgptt.z_z_flipped.npy,1.0
tgmzzt.qb+ggzmmm.t_zmm.npy,5.0
tbtbgv.gb+gbzvtq.s_t_flipped.npy,1.0
tmpsps.gq+gztptp.q_t_rotated.npy,2.0
tpgsmz.mg+pvmwgm.q_t_flipped.npy,1.0
tztgmq.qw+pwzstg.p_zmm.npy,1.0
ttmqgt.qv+gmbmtp.p_zmm.npy,5.0
tbmptt.pq+gppqzg.p_zmm.npy,5.0
tbzwpg.mg+gbgzmg.g_z_rotated.npy,1.0
tztmpp.gv+gggvbg.s_t_flipped.npy,0.0
tbmwbp.sz+ggbwgs.s_z_flipped.npy,2.0
ttbvtw.qb+pqgmzb.g_t_rotated.npy,1.0
ttgvzm.qw+pwzstg.b_z_rotated.npy,1.0
tpptmp.vs+pqmtbz.t_t_flipped.npy,0.0
tgmgpg.ww+gpgpmw.s_z_flipped.npy,1.0
tbpwbm.bg+gbpsbw.z_t_rotated.npy,0.0
ttzptb.gp+gtbbpv.b_t_rotated.npy,1.0
tzbmgs.qw+gtzmbq.b_zmm.npy,0.0
tzzvtm.zm+ggzbmp.v_z_flipped.npy,2.0
tpbvbp.sw+gmpvgt.z_t_translated.npy,0.0
tbpwtp.vt+pvtwmv.w_zmm.npy,5.0
tpmqmm.pb+pwpzbg.b_zmm.npy,5.0
ttmwpq.tq+gbbqbb.v_z_rotated.npy,1.0
ttmqzz.qw+pwmtpz.z_zmm.npy,5.0
tzpbzz.zm+pwbgtg.z_z_flipped.npy,2.0
tgmqgm.zm+gztsbq.t_z_rotated.npy,1.0
tttgzz.st+pqgwbq.q_z_rotated.npy,1.0
tztbtm.bq+gzptbb.g_z_translated.npy,2.0
tzbttv.qt+pqzzzw.s_zmm.npy,5.0
tbbvgv.ss+gzbqtq.m_t_flipped.npy,0.0
tbzgbq.pt+pqptmg.s_z_rotated.npy,1.0
tmgggm.wb+gmbqbp.q_zmm.npy,5.0
ttpvbs.ts+ggpgmm.w_z_translated.npy,1.0
tbmtpv.vz+gppszb.q_t_translated.npy,1.0
tzzbtt.qz+gmpbpw.z_z_translated.npy,1.0
tmgzbq.ms+pwbptb.q_z_rotated.npy,1.0
tzgtbw.mt+pqmmgb.p_t_flipped.npy,2.0
tbpqbz.ts+pstmgz.v_t_translated.npy,1.0
tzzbpv.qg+ggggtz.b_z_flipped.npy,1.0
tbzgmz.bz+pvzqgt.s_t_rotated.npy,0.0
tzgvbg.vm+pqtmmm.v_t_translated.npy,2.0
tzzwgz.sb+pqzzbg.w_t_flipped.npy,1.0
tzbtbp.pg+gpmqbz.w_zmm.npy,0.0
tmgqbt.bt+pvmwmt.p_zmm.npy,5.0
tgmbpv.mq+psgqbt.z_zmm.npy,5.0
ttbqbs.bq+pspsbm.v_t_rotated.npy,0.0
tpbtgw.qp+gbgtgw.z_z_rotated.npy,2.0
tbgszg.mz+gwtwts.g_t_translated.npy,1.0
tbgqmq.gv+pwmptg.b_zmm.npy,5.0
tpbgmp.wm+pqgmbm.t_zmm.npy,4.0
tbzqps.ww+gbpwpb.g_z_translated.npy,1.0
tbbmtb.gm+gpbgmv.p_z_translated.npy,1.0
tzttzs.tb+psmbbg.w_z_translated.npy,1.0
tbzqzg.vt+pqmmms.p_t_translated.npy,2.0
tztwpw.vw+pqzzbz.s_t_translated.npy,0.0
tzztgg.qq+pqbpzz.z_zmm.npy,1.0
tpgsgp.vg+gmpgbq.t_t_translated.npy,2.0
tmgmps.mz+gzbgzb.v_t_flipped.npy,1.0
tzmtmz.qg+gzpttq.w_t_translated.npy,0.0
tzpqgq.wv+gwtwgw.t_z_flipped.npy,2.0
tppvzb.qm+gptmzm.w_zmm.npy,5.0
ttgstt.wt+gbtvzs.g_z_flipped.npy,2.0
tpbggb.qq+gmgmmp.v_z_flipped.npy,2.0
tpzqmb.qt+gmbpgz.t_zmm.npy,5.0
tmpqbq.gt+psbgbw.b_zmm.npy,0.0
tzpzpb.gs+gmgtts.g_t_translated.npy,0.0
ttzgzz.bv+ggbszv.v_z_flipped.npy,2.0
tzzwbm.ms+pqtzms.q_zmm.npy,5.0
ttpsts.mp+gpbppq.q_zmm.npy,2.0
ttgwgs.st+gztspw.v_t_translated.npy,0.0
tbtwzw.mz+gztvmz.m_z_rotated.npy,2.0
tpgmzg.qm+ggbzpg.s_zmm.npy,5.0
tztggp.wm+pqtvzm.v_zmm.npy,4.0
tpmqtg.qw+gmmzgm.w_zmm.npy,0.0
tbpwbs.sv+gzptmm.v_zmm.npy,5.0
ttzgmw.zv+pvtwtp.z_t_flipped.npy,0.0
tbgbbm.vm+gbbpbt.w_t_translated.npy,0.0
tpbwzw.qp+gwmggp.g_z_flipped.npy,2.0
tbmbmm.sp+gttvzp.v_t_translated.npy,0.0
tbbbbm.sz+pspbmw.v_t_flipped.npy,0.0
tpbpbb.tq+gmbtzm.p_t_rotated.npy,0.0
tbpwmv.sg+gbpqzw.p_t_translated.npy,1.0
tpzvbq.zq+pqpvbz.b_t_flipped.npy,2.0
tmgspm.zb+gmmtgw.w_t_rotated.npy,0.0
tttbmm.bm+pqpzbm.m_t_flipped.npy,1.0
tmgspb.qz+gzggmt.b_t_flipped.npy,0.0
tbttmp.pb+pwpqbb.q_z_translated.npy,1.0
tzzqbp.zm+gbztzm.s_zmm.npy,5.0
tmpvpb.pw+pvzvbm.p_z_flipped.npy,1.0
tzbqpb.sw+gzmbzp.z_t_translated.npy,1.0
tbtbpm.mb+pwzqtv.s_t_rotated.npy,0.0
tbtqmt.ms+gbmqgz.g_t_flipped.npy,0.0
tppggz.pv+psgztq.q_t_rotated.npy,2.0
tbtsts.sq+psgmtq.b_t_flipped.npy,1.0
tptszz.pq+gpbmgq.g_zmm.npy,1.0
tgmwtw.bt+gmpmpv.w_zmm.npy,0.0
tmggpm.bt+pwbppt.b_t_flipped.npy,1.0
ttgmmg.sm+gwzqmb.b_t_translated.npy,0.0
tgtspt.tw+pqtptm.w_z_translated.npy,1.0
ttztmm.zp+pvtstq.v_t_rotated.npy,0.0
tzzvbw.sb+gpbtpz.q_z_translated.npy,1.0
tbmwbw.vp+gtmpbm.v_zmm.npy,5.0
ttgqbb.bw+pqpszw.s_zmm.npy,1.0
tbzppb.mg+gmmszw.b_t_translated.npy,0.0
tppmtb.wg+gmzwmq.v_z_translated.npy,2.0
ttzqmz.zz+pstzmt.g_zmm.npy,5.0
ttmtgv.sm+pwpgbp.v_zmm.npy,1.0
tzpvbv.sz+gwzstp.q_z_flipped.npy,1.0
tzgqpp.tp+gbzztp.m_t_translated.npy,0.0
tpbbpg.ps+pvmvzz.g_t_rotated.npy,2.0
tztqts.st+pspzgm.p_t_rotated.npy,0.0
ttggpq.tz+gtmwzw.q_zmm.npy,5.0
tbpvbv.zt+psmsgb.q_t_flipped.npy,2.0
tztmpm.tt+pvzmmb.q_t_flipped.npy,0.0
tbttts.bb+pqgbbt.g_zmm.npy,5.0
tpmgtz.tw+pwpgpg.m_t_flipped.npy,0.0
ttmpgg.qt+gpbzgz.p_z_rotated.npy,2.0
tzmqts.sw+gbtvzb.z_zmm.npy,1.0
tztvtz.qt+gpbgpp.g_zmm.npy,5.0
tzzptz.sq+pqmwmm.s_t_rotated.npy,1.0
ttzbts.qv+pvbgms.s_zmm.npy,5.0
tbttmz.qs+ggtbgb.s_t_translated.npy,1.0
tpgbbw.pq+pqpwtv.q_t_rotated.npy,0.0
tbpqtm.ss+gpzttp.z_z_translated.npy,1.0
ttmqbs.tt+gbtbbv.p_t_flipped.npy,2.0
tzppgp.gt+gbzwzw.q_t_flipped.npy,1.0
tztsbs.gz+gbbppt.p_z_rotated.npy,1.0
ttbgbt.zg+gpgggg.b_t_flipped.npy,0.0
tztvtp.wq+gmpgtg.s_t_rotated.npy,2.0
tzgqtt.pw+pvptbz.z_t_flipped.npy,2.0
tbpmtg.gb+gwbmmb.t_t_rotated.npy,2.0
tpzvps.vs+gwzsgt.v_zmm.npy,5.0
ttpgtb.gv+gmmmtp.b_t_flipped.npy,0.0
tzmqzt.qt+gtgpbv.t_zmm.npy,5.0
tpzwpv.vp+gttppm.z_z_translated.npy,2.0
tzzmgp.gw+pqgzbt.z_zmm.npy,0.0
tbmwbv.sm+pszqbz.p_z_flipped.npy,1.0
ttbbmq.wp+pvtptm.w_zmm.npy,0.0
tzpbmv.bb+gztzps.w_zmm.npy,1.0
ttzpbg.pg+pqmbzv.t_z_flipped.npy,2.0
ttgwzg.bz+pqgtgz.b_zmm.npy,5.0
tbggzs.mw+gptsbq.s_zmm.npy,0.0
tpmwgw.ws+ggmbgq.q_t_rotated.npy,1.0
ttbmts.gs+pspwzw.b_z_flipped.npy,1.0
tpmzzs.gb+gwbsbg.s_z_flipped.npy,1.0
tzptmz.zm+gmmvbt.s_z_flipped.npy,2.0
tztpzt.sm+gtbbbb.p_zmm.npy,5.0
tppggv.zs+psgggp.z_z_rotated.npy,2.0
tztpmw.tm+gpbtpz.b_zmm.npy,1.0
tbpbzs.tz+pszvzb.s_zmm.npy,5.0
tbbbmg.vg+pwztgv.g_z_flipped.npy,2.0
tppsgb.ps+gbtgts.g_z_rotated.npy,2.0
tzbsbp.gb+pwtqtm.p_zmm.npy,0.0
tzppgq.bm+pqmpgb.m_t_translated.npy,1.0
tbzbgp.sg+ggpbpt.q_zmm.npy,5.0
tpbwbm.ws+gmgvmb.s_t_translated.npy,0.0
tbzpmm.vt+psbqgm.b_zmm.npy,5.0
tpzqpg.wb+gtmqpp.b_zmm.npy,2.0
ttzttb.wt+gpztbw.p_t_translated.npy,1.0
tbmtmq.vb+gwmwzb.p_t_flipped.npy,2.0
tbbtpg.bb+gtbpbp.s_zmm.npy,3.0
tbmqms.gt+gpggzm.p_zmm.npy,3.0
tppwms.mg+pvptpq.q_zmm.npy,2.0
ttbmbp.gg+gpmtpz.b_t_flipped.npy,0.0
ttztgt.pv+gmzbmm.g_t_translated.npy,1.0
tzmmmp.mg+gwmwpp.z_t_rotated.npy,0.0
tttbgs.pm+gptbbg.g_t_flipped.npy,0.0
tzpgbs.gg+pqgqts.v_zmm.npy,1.0
tbggmm.mz+pvtwbp.s_t_flipped.npy,0.0
tpppgt.mg+pvbsbs.w_zmm.npy,5.0
tzbbpz.tv+gpbqpt.z_zmm.npy,0.0
tpbgps.qg+psbsbb.w_t_flipped.npy,1.0
tgtgpp.tv+pqmsmq.w_zmm.npy,5.0
ttzptt.pw+gbtwps.v_z_rotated.npy,2.0
tpmvzw.gt+ggmsgb.w_t_translated.npy,0.0
tzbptw.pq+gtzzpp.b_zmm.npy,0.0
tpgbpm.wg+pqtvtw.z_zmm.npy,0.0
tzgstv.gs+gtbwzm.z_zmm.npy,5.0
tgmtms.gp+gztgmp.p_t_flipped.npy,1.0
tbmqbm.tm+pstwmb.p_t_translated.npy,0.0
tzpwpb.vz+gmbpmz.q_zmm.npy,5.0
tzmtmm.ps+gmpgmz.z_t_rotated.npy,1.0
tzmbtw.zb+gbbgmb.s_z_translated.npy,2.0
tpzpbp.bv+gzpszq.q_z_rotated.npy,1.0
ttgvmt.bp+psmsgz.w_t_flipped.npy,0.0
ttbqbm.bp+pqtvgm.z_t_translated.npy,0.0
tzbgtg.tm+gmpszq.p_t_flipped.npy,0.0
tbmbpq.zm+gmgggb.z_t_rotated.npy,0.0
ttpbmp.qv+pvztpt.v_zmm.npy,5.0
tppwms.mg+pvptpq.q_z_flipped.npy,2.0
tpbmzt.pv+gwztpb.s_t_flipped.npy,1.0
ttzzpz.bz+gpmmgm.b_zmm.npy,5.0
tpbzzm.st+gwbbpw.g_t_flipped.npy,1.0
tzztzq.tp+pwpbgp.q_t_flipped.npy,1.0
tbmpmz.sq+gtzppp.w_t_rotated.npy,1.0
tbgmbm.pw+psgzbs.q_t_translated.npy,0.0
tzgmzt.qb+ggzbgg.g_t_translated.npy,0.0
ttzmbq.pg+pqzttq.g_t_rotated.npy,0.0
tbbtbg.mq+pggqgs.m_t_flipped.npy,2.0
tzbmgb.gp+gmmggb.b_zmm.npy,1.0
tbpvtg.sq+gmtzgq.s_zmm.npy,1.0
ttzbbt.pz+gggzbb.p_t_translated.npy,0.0
tzbtzs.qm+gtgqgs.z_zmm.npy,4.0
tbtqpw.zp+gtpvmv.w_z_flipped.npy,1.0
tpgvzg.pz+pvpzbp.p_t_translated.npy,1.0
tbbpzm.wq+pvgbmz.b_t_translated.npy,1.0
tbbzgz.qs+gpptmb.z_z_translated.npy,1.0
tppwzv.wz+gtggzm.q_z_rotated.npy,2.0
tbgtbs.bb+gpbqpw.p_zmm.npy,1.0
tmgggp.bt+pwgqpg.v_zmm.npy,1.0
tbgmtp.vz+gwmzbb.s_t_flipped.npy,1.0
tbbvbm.mt+ggmvts.g_t_rotated.npy,1.0
tbppbg.gs+gpzzmv.s_z_flipped.npy,1.0
tbzmmp.pp+gbtsbm.p_z_rotated.npy,2.0
tztvpw.pw+pstpzv.g_z_flipped.npy,2.0
tttstb.bw+psmgpp.t_z_rotated.npy,1.0
tppppw.tv+pspzgs.w_zmm.npy,5.0
tzzqzw.sg+gwmwzq.w_t_translated.npy,0.0
tzzstw.vq+ggbtbb.g_t_rotated.npy,1.0
tzzgzq.pp+pqpwgs.w_t_rotated.npy,1.0
tzpmzt.qw+pwgwbv.b_z_flipped.npy,2.0
tpmmpw.vm+gmzmmb.g_zmm.npy,5.0
tzbtbp.bz+gmbvgs.t_t_flipped.npy,0.0
ttzvzm.pb+psbmbq.m_z_flipped.npy,1.0
tpzvzw.bb+ggtwgw.b_zmm.npy,5.0
tpzttm.bv+ggtzpp.z_t_rotated.npy,1.0
tgtqzg.zz+pqbmmg.z_t_flipped.npy,0.0
ttttpg.pw+gmpttp.z_zmm.npy,0.0
tzmgpw.mw+gmpvpg.z_t_flipped.npy,2.0
ttzppt.zv+gtpgtb.q_zmm.npy,5.0
tzmggs.tq+pvgsbq.t_z_flipped.npy,1.0
tptptq.gg+pqtvzm.p_z_flipped.npy,1.0
tbtvzm.zs+gtgpbs.m_zmm.npy,1.0
tmpstb.vs+gbmzpm.b_t_flipped.npy,1.0
tztszt.qp+gbmmbw.q_z_flipped.npy,1.0
ttbqgt.zp+pvzzzz.b_z_translated.npy,1.0
tbpgtt.pt+gzbbtp.p_zmm.npy,1.0
tmgzzp.bb+gzpbpg.g_z_rotated.npy,1.0
